time,edge_id,mean_speed,occupancy,veh_count
691.0,C1C2,12.292747971189302,0.027901785714285716,2
691.0,C1D1,13.89,0.0,0
691.0,C2B2,13.89,0.0,0
691.0,C2C1,13.89,0.0,0
691.0,C2C3,13.780535076661035,0.033482142857142856,1
691.0,C2D2,4.685907298184429,0.027901785714285716,2
691.0,C3B3,13.89,0.0,0
691.0,C3C2,11.635723581584108,0.013950892857142858,1
691.0,C3C4,13.89,0.0,0
691.0,C3D3,12.891000659730523,0.013950892857142858,1
691.0,C4B4,13.89,0.0,0
691.0,C4C3,11.47184214275796,0.013950892857142858,1
691.0,C4D4,12.460140143014744,0.013950892857142858,1
691.0,D0C0,10.850842665698199,0.013950892857142858,1
691.0,D0D1,13.89,0.0,0
691.0,D0E0,13.89,0.0,0
691.0,D1C1,12.04185461032264,0.028590776775230493,2
691.0,D1D0,13.89,0.0,0
691.0,D1D2,13.89,0.0,0
691.0,D1E1,13.89,0.0,0
691.0,D2C2,10.028260461766132,0.027901785714285716,2
691.0,D2D1,13.89,0.0,0
691.0,D2D3,13.89,0.0,0
691.0,D2E2,11.995536631648324,0.013950892857142858,1
691.0,D3C3,11.313801989667535,0.027901785714285716,2
691.0,D3D2,11.926951819704803,0.031154269538071846,1
691.0,D3D4,13.89,0.0,0
691.0,D3E3,12.45529263052532,0.013950892857142858,1
691.0,D4C4,13.752425955547952,0.033482142857142856,1
691.0,D4D3,13.412233923529499,0.013950892857142858,1
691.0,D4E4,13.89,0.0,0
691.0,E0D0,13.89,0.0,0
691.0,E0E1,13.89,0.0,0
691.0,E1D1,13.89,0.0,0
691.0,E1E0,13.691857768557966,0.03275109170305677,1
691.0,E1E2,13.89,0.0,0
691.0,E2D2,13.89,0.0,0
691.0,E2E1,13.89,0.0,0
691.0,E2E3,13.89,0.0,0
691.0,E3D3,13.488613902468341,0.013950892857142858,1
691.0,E3E2,11.673083070223464,0.04743303571428572,2
691.0,E3E4,13.89,0.0,0
691.0,E4D4,13.89,0.0,0
691.0,E4E3,9.87419292110523,0.013646288209606987,1
721.0,A0A1,13.89,0.0,0
721.0,A0B0,13.89,0.0,0
721.0,A1A0,13.89,0.0,0
721.0,A1A2,10.53655324331441,0.04743303571428572,2
721.0,A1B1,12.314207234503069,0.033482142857142856,1
721.0,A2A1,13.89,0.0,0
721.0,A2A3,13.190542554795362,0.013950892857142858,1
721.0,A2B2,6.945,0.013950892857142858,1
721.0,A3A2,13.89,0.0,0
721.0,A3A4,13.89,0.0,0
721.0,A3B3,13.89,0.0,0
721.0,A4A3,13.89,0.0,0
721.0,A4B4,13.89,0.0,0
721.0,B0A0,11.64536871733596,0.013646288209606987,1
721.0,B0B1,13.89,0.0,0
721.0,B0C0,13.62537847786025,0.013950892857142858,1
721.0,B1A1,12.011437581254107,0.009184194457475904,1
721.0,B1B0,13.89,0.0,0
721.0,B1B2,14.716823642902817,0.013950892857142858,1
721.0,B1C1,13.89,0.0,0
721.0,B2A2,13.89,0.0,0
721.0,B2B1,13.89,0.0,0
721.0,B2B3,13.89,0.0,0
721.0,B2C2,13.945681876409516,0.027901785714285716,2
721.0,B3A3,13.89,0.0,0
721.0,B3B2,9.357116074515506,0.013950892857142858,1
721.0,B3B4,13.89,0.0,0
721.0,B3C3,13.89,0.0,0
721.0,B4A4,13.89,0.0,0
721.0,B4B3,13.89,0.0,0
721.0,B4C4,13.89,0.0,0
721.0,C0B0,13.89,0.0,0
721.0,C0C1,13.89,0.0,0
721.0,C0D0,13.89,0.0,0
721.0,C1B1,10.291792269475607,0.013950892857142858,1
721.0,C1C0,13.89,0.0,0
721.0,C1C2,13.89,0.0,0
721.0,C1D1,13.355619348719843,0.013950892857142858,1
721.0,C2B2,13.484944722972429,0.027901785714285716,2
721.0,C2C1,10.925295454447623,0.05580357142857143,4
721.0,C2C3,11.078982861321144,0.041852678571428575,3
721.0,C2D2,13.233998857896827,0.013950892857142858,1
721.0,C3B3,10.286132965778728,0.061383928571428575,3
721.0,C3C2,13.89,0.0,0
721.0,C3C4,13.437880069636964,0.013950892857142858,1
721.0,C3D3,11.49528664863282,0.013950892857142858,1
721.0,C4B4,13.89,0.0,0
721.0,C4C3,13.89,0.0,0
721.0,C4D4,13.89,0.0,0
721.0,D0C0,13.89,0.0,0
721.0,D0D1,13.89,0.0,0
721.0,D0E0,13.414080556119725,0.013646288209606987,1
721.0,D1C1,13.810689944958316,0.013950892857142858,1
721.0,D1D0,13.637479699926377,0.013950892857142858,1
721.0,D1D2,13.89,0.0,0
721.0,D1E1,13.144180804222033,0.013950892857142858,1
721.0,D2C2,13.89,0.0,0
721.0,D2D1,13.89,0.0,0
721.0,D2D3,13.89,0.0,0
721.0,D2E2,10.905004866850717,0.04743303571428571,2
721.0,D3C3,12.99649473120176,0.013950892857142858,1
721.0,D3D2,13.89,0.0,0
721.0,D3D4,13.89,0.0,0
721.0,D3E3,13.89,0.0,0
721.0,D4C4,13.89,0.0,0
721.0,D4D3,13.89,0.0,0
721.0,D4E4,13.89,0.008814060160877761,0
721.0,E0D0,13.89,0.0,0
721.0,E0E1,12.778106338815489,0.013646288209606987,1
721.0,E1D1,10.01446614973247,0.00983032260269932,1
721.0,E1E0,13.89,0.0,0
721.0,E1E2,13.89,0.0,0
721.0,E2D2,13.89,0.0,0
721.0,E2E1,13.89,0.0,0
721.0,E2E3,13.89,0.0,0
721.0,E3D3,14.125441296818257,0.027901785714285716,2
721.0,E3E2,13.6192292374729,0.013950892857142858,1
721.0,E3E4,13.89,0.0,0
721.0,E4D4,13.89,0.0,0
721.0,E4E3,13.89,0.0,0
751.0,A0A1,13.89,0.0,0
751.0,A0B0,13.89,0.0,0
751.0,A1A0,13.89,0.0,0
751.0,A1A2,12.318770584921225,0.041852678571428575,3
751.0,A1B1,13.89,0.0,0
751.0,A2A1,13.89,0.0,0
751.0,A2A3,13.89,0.0,0
751.0,A2B2,14.32829806440786,0.04743303571428571,2
751.0,A3A2,13.89,0.0,0
751.0,A3A4,13.034560358013625,0.013646288209606987,1
751.0,A3B3,13.89,0.0,0
751.0,A4A3,13.89,0.0,0
751.0,A4B4,13.89,0.0,0
751.0,B0A0,13.89,0.0,0
751.0,B0B1,13.89,0.0,0
751.0,B0C0,13.89,0.0,0
751.0,B1A1,13.67064404210657,0.013950892857142858,1
751.0,B1B0,13.89,0.0,0
751.0,B1B2,13.89,0.0,0
751.0,B1C1,13.89,0.0,0
751.0,B2A2,13.26340283409918,0.027901785714285716,2
751.0,B2B1,13.89,0.0,0
751.0,B2B3,13.89,0.0,0
751.0,B2C2,12.982605928018394,0.027901785714285716,2
751.0,B3A3,13.89,0.0,0
751.0,B3B2,6.945,0.033482142857142856,1
751.0,B3B4,14.763228526064502,0.013950892857142858,1
751.0,B3C3,15.696346812041245,0.027901785714285716,2
751.0,B4A4,13.89,0.0,0
751.0,B4B3,13.89,0.0,0
751.0,B4C4,13.89,0.0,0
751.0,C0B0,13.89,0.0,0
751.0,C0C1,13.21043046093492,0.013950892857142858,1
751.0,C0D0,13.89,0.0,0
751.0,C1B1,13.89,0.0,0
751.0,C1C0,13.89,0.0,0
751.0,C1C2,8.490540517626796,0.04743303571428571,2
751.0,C1D1,13.89,0.0,0
751.0,C2B2,13.89,0.0,0
751.0,C2C1,12.933501867908053,0.033482142857142856,1
751.0,C2C3,13.89,0.0,0
751.0,C2D2,13.89,0.0,0
751.0,C3B3,12.715759929629945,0.013950892857142858,1
751.0,C3C2,13.89,0.0,0
751.0,C3C4,8.95017729073263,0.013950892857142858,1
751.0,C3D3,13.89,0.0,0
751.0,C4B4,13.89,0.00824742785624079,0
751.0,C4C3,13.89,0.0,0
751.0,C4D4,13.89,0.0,0
751.0,D0C0,14.003529504817404,0.013950892857142858,1
751.0,D0D1,13.446779204912492,0.013950892857142858,1
751.0,D0E0,13.89,0.0,0
751.0,D1C1,9.256704047406354,0.04743303571428571,2
751.0,D1D0,13.32361754209179,0.013950892857142858,1
751.0,D1D2,13.89,0.0,0
751.0,D1E1,13.89,0.0,0
751.0,D2C2,14.227219700804298,0.013950892857142858,1
751.0,D2D1,13.89,0.0,0
751.0,D2D3,13.89,0.0,0
751.0,D2E2,10.113875234362506,0.008143462740713524,1
751.0,D3C3,13.89,0.0,0
751.0,D3D2,13.227925352630347,0.013950892857142858,1
751.0,D3D4,13.89,0.0,0
751.0,D3E3,11.637460127140724,0.013950892857142858,1
751.0,D4C4,13.89,0.0,0
751.0,D4D3,11.06634221623419,0.013950892857142858,1
751.0,D4E4,13.89,0.0,0
751.0,E0D0,13.89,0.0,0
751.0,E0E1,13.89,0.0,0
751.0,E1D1,13.89,0.0,0
751.0,E1E0,14.254506286502147,0.027292576419213975,2
751.0,E1E2,13.89,0.0,0
751.0,E2D2,11.232877713129554,0.061383928571428575,3
751.0,E2E1,13.89,0.0,0
751.0,E2E3,13.89,0.0,0
751.0,E3D3,13.059633868003448,0.013950892857142858,1
751.0,E3E2,13.89,0.0,0
751.0,E3E4,13.89,0.0,0
751.0,E4D4,13.89,0.0,0
751.0,E4E3,13.68984344148456,0.013646288209606987,1
781.0,A0A1,13.89,0.0,0
781.0,A0B0,13.89,0.0,0
781.0,A1A0,13.89,0.0,0
781.0,A1A2,13.89,0.0,0
781.0,A1B1,13.89,0.0,0
781.0,A2A1,13.89,0.0,0
781.0,A2A3,13.77818721619158,0.013950892857142858,1
781.0,A2B2,13.89,0.0,0
781.0,A3A2,13.89,0.0,0
781.0,A3A4,13.011440583952398,0.04093886462882096,3
781.0,A3B3,10.574926321521893,0.027901785714285716,2
781.0,A4A3,13.89,0.0,0
781.0,A4B4,10.617296674805694,0.03275109170305677,1
781.0,B0A0,13.89,0.0,0
781.0,B0B1,14.340197970068974,0.013950892857142858,1
781.0,B0C0,13.89,0.0,0
781.0,B1A1,12.430806762155374,0.033482142857142856,1
781.0,B1B0,13.89,0.0,0
781.0,B1B2,13.89,0.0,0
781.0,B1C1,13.89,0.0,0
781.0,B2A2,13.89,0.0,0
781.0,B2B1,13.89,0.0,0
781.0,B2B3,13.89,0.0,0
781.0,B2C2,13.601116341762946,0.033482142857142856,1
781.0,B3A3,13.89,0.0,0
781.0,B3B2,13.89,0.0,0
781.0,B3B4,14.167368435071275,0.013950892857142858,1
781.0,B3C3,13.89,0.0,0
781.0,B4A4,13.89,0.0,0
781.0,B4B3,13.89,0.0,0
781.0,B4C4,13.89,0.0,0
781.0,C0B0,10.722370821110085,0.013950892857142858,1
781.0,C0C1,13.89,0.0,0
781.0,C0D0,13.89,0.0,0
781.0,C1B1,13.821408655573615,0.033482142857142856,1
781.0,C1C0,12.931408205735547,0.013950892857142858,1
781.0,C1C2,9.684956425680317,0.027901785714285716,2
781.0,C1D1,13.89,0.0,0
781.0,C2B2,13.89,0.0,0
781.0,C2C1,10.327327284091536,0.03190789827859105,2
781.0,C2C3,12.208552446477073,0.07533482142857144,4
781.0,C2D2,13.89,0.0,0
781.0,C3B3,13.43218121428713,0.013950892857142858,1
781.0,C3C2,10.917482883122762,0.013950892857142858,1
781.0,C3C4,9.52499389041261,0.027901785714285716,2
781.0,C3D3,13.89,0.0,0
781.0,C4B4,13.89,0.0,0
781.0,C4C3,13.89,0.0,0
781.0,C4D4,13.858336854523927,0.027901785714285716,2
781.0,D0C0,13.89,0.0,0
781.0,D0D1,11.765599851391762,0.013950892857142858,1
781.0,D0E0,13.89,0.0,0
781.0,D1C1,13.89,0.0,0
781.0,D1D0,13.89,0.0,0
781.0,D1D2,13.89,0.0,0
781.0,D1E1,13.89,0.0,0
781.0,D2C2,13.89,0.0,0
781.0,D2D1,13.89,0.0,0
781.0,D2D3,12.7110917178274,0.027901785714285716,2
781.0,D2E2,13.89,0.0,0
781.0,D3C3,12.424853173065982,0.027901785714285716,2
781.0,D3D2,13.89,0.0,0
781.0,D3D4,13.89,0.0,0
781.0,D3E3,13.89,0.0,0
781.0,D4C4,13.89,0.0,0
781.0,D4D3,10.212406547507525,0.008530874591831378,1
781.0,D4E4,6.945,0.013646288209606987,1
781.0,E0D0,13.89,0.0,0
781.0,E0E1,13.196866674871682,0.013646288209606987,1
781.0,E1D1,13.89,0.0,0
781.0,E1E0,13.89,0.0,0
781.0,E1E2,13.89,0.0,0
781.0,E2D2,13.89,0.0,0
781.0,E2E1,13.89,0.0,0
781.0,E2E3,13.403011252713982,0.013950892857142858,1
781.0,E3D3,13.89,0.0,0
781.0,E3E2,12.272081590878244,0.013950892857142858,1
781.0,E3E4,13.89,0.0,0
781.0,E4D4,13.626377215652326,0.013646288209606987,1
781.0,E4E3,10.717953515371775,0.013646288209606987,1
811.0,A0A1,13.89,0.0,0
811.0,A0B0,13.89,0.0,0
811.0,A1A0,13.89,0.0,0
811.0,A1A2,13.89,0.022247982464900628,0
811.0,A1B1,13.89,0.0,0
811.0,A2A1,13.89,0.0,0
811.0,A2A3,13.89,0.0,0
811.0,A2B2,13.89,0.0,0
811.0,A3A2,13.89,0.0,0
811.0,A3A4,13.89,0.0,0
811.0,A3B3,13.89,0.0,0
811.0,A4A3,13.89,0.0,0
811.0,A4B4,13.89,0.0,0
811.0,B0A0,13.89,0.0,0
811.0,B0B1,13.472343227640968,0.013950892857142858,1
811.0,B0C0,13.89,0.0,0
811.0,B1A1,13.89,0.0,0
811.0,B1B0,13.89,0.0,0
811.0,B1B2,13.765345593098516,0.013950892857142858,1
811.0,B1C1,13.89,0.0,0
811.0,B2A2,13.89,0.0,0
811.0,B2B1,13.904570345164236,0.013950892857142858,1
811.0,B2B3,12.330994020942342,0.027901785714285716,2
811.0,B2C2,13.89,0.0,0
811.0,B3A3,13.89,0.0,0
811.0,B3B2,11.789516150252576,0.027901785714285716,2
811.0,B3B4,13.89,0.0,0
811.0,B3C3,13.89,0.0,0
811.0,B4A4,13.89,0.0,0
811.0,B4B3,13.89,0.0,0
811.0,B4C4,13.518134460903697,0.013950892857142858,1
811.0,C0B0,13.89,0.0,0
811.0,C0C1,13.89,0.0,0
811.0,C0D0,11.81548946755132,0.027901785714285716,2
811.0,C1B1,13.664752933275887,0.033482142857142856,1
811.0,C1C0,13.89,0.0,0
811.0,C1C2,13.89,0.0,0
811.0,C1D1,13.104579105591451,0.013950892857142858,1
811.0,C2B2,13.89,0.0,0
811.0,C2C1,13.471954081072472,0.013950892857142858,1
811.0,C2C3,13.34560653542097,0.013950892857142858,1
811.0,C2D2,13.636475893445313,0.033482142857142856,1
811.0,C3B3,14.403055531387789,0.013950892857142858,1
811.0,C3C2,10.525241424252744,0.013950892857142858,1
811.0,C3C4,8.969253057967872,0.025787760966060377,1
811.0,C3D3,13.68044764994178,0.033482142857142856,1
811.0,C4B4,13.435407720743033,0.027901785714285716,2
811.0,C4C3,11.197293175791856,0.033482142857142856,1
811.0,C4D4,13.89,0.0,0
811.0,D0C0,13.89,0.0,0
811.0,D0D1,13.89,0.0,0
811.0,D0E0,13.89,0.0,0
811.0,D1C1,13.917961476028976,0.013950892857142858,1
811.0,D1D0,13.89,0.0,0
811.0,D1D2,13.89,0.0,0
811.0,D1E1,13.89,0.0,0
811.0,D2C2,13.89,0.0,0
811.0,D2D1,14.729663943573934,0.013950892857142858,1
811.0,D2D3,13.89,0.0,0
811.0,D2E2,13.701096546320267,0.013950892857142858,1
811.0,D3C3,9.831431394598205,0.013950892857142858,1
811.0,D3D2,14.047139521881766,0.041852678571428575,3
811.0,D3D4,13.89,0.0,0
811.0,D3E3,13.89,0.0,0
811.0,D4C4,13.634128189140334,0.013950892857142858,1
811.0,D4D3,13.89,0.0,0
811.0,D4E4,12.628049581021209,0.013646288209606987,1
811.0,E0D0,8.593657756166813,0.001965601439919236,1
811.0,E0E1,13.89,0.0,0
811.0,E1D1,13.259801622910771,0.013950892857142858,1
811.0,E1E0,13.89,0.004639202053530543,0
811.0,E1E2,13.89,0.0,0
811.0,E2D2,13.89,0.0,0
811.0,E2E1,11.861036563601555,0.013950892857142858,1
811.0,E2E3,13.89,0.0,0
811.0,E3D3,9.351370077480059,0.013950892857142858,1
811.0,E3E2,13.16739031949039,0.013950892857142858,1
811.0,E3E4,13.89,0.0,0
811.0,E4D4,13.89,0.0,0
811.0,E4E3,12.585557375652902,0.013646288209606987,1
841.0,A0A1,13.89,0.0,0
841.0,A0B0,13.89,0.0,0
841.0,A1A0,13.360006636796832,0.013646288209606987,1
841.0,A1A2,13.89,0.0,0
841.0,A1B1,13.89,0.0,0
841.0,A2A1,13.444889656887106,0.013950892857142858,1
841.0,A2A3,13.89,0.0,0
841.0,A2B2,13.89,0.0,0
841.0,A3A2,13.89,0.0,0
841.0,A3A4,13.194899599401948,0.013646288209606987,1
841.0,A3B3,13.89,0.0,0
841.0,A4A3,13.89,0.0,0
841.0,A4B4,13.89,0.0,0
841.0,B0A0,13.89,0.0,0
841.0,B0B1,13.89,0.0,0
841.0,B0C0,13.89,0.0,0
841.0,B1A1,13.89,0.0,0
841.0,B1B0,13.89,0.0,0
841.0,B1B2,12.730181616554905,0.013950892857142858,1
841.0,B1C1,13.89,0.0,0
841.0,B2A2,13.89,0.0,0
841.0,B2B1,13.89,0.000556741547515584,0
841.0,B2B3,13.89,0.0,0
841.0,B2C2,12.820076286138196,0.013950892857142858,1
841.0,B3A3,13.89,0.0,0
841.0,B3B2,13.89,0.0,0
841.0,B3B4,13.772895427524542,0.013950892857142858,1
841.0,B3C3,6.945,0.013950892857142858,1
841.0,B4A4,13.89,0.0,0
841.0,B4B3,13.89,0.0,0
841.0,B4C4,12.455178549308329,0.033482142857142856,1
841.0,C0B0,13.89,0.0,0
841.0,C0C1,13.89,0.0,0
841.0,C0D0,13.743047665301711,0.033482142857142856,1
841.0,C1B1,13.89,0.0,0
841.0,C1C0,13.89,0.0,0
841.0,C1C2,13.493066937138671,0.013950892857142858,1
841.0,C1D1,7.756733940127306,0.033482142857142856,1
841.0,C2B2,12.671071245802807,0.027901785714285716,2
841.0,C2C1,13.89,0.0,0
841.0,C2C3,12.682011241964304,0.027901785714285716,2
841.0,C2D2,13.89,0.0,0
841.0,C3B3,14.136801281150362,0.013950892857142858,1
841.0,C3C2,13.89,0.0,0
841.0,C3C4,13.856408752533607,0.033482142857142856,1
841.0,C3D3,12.433050899384746,0.013950892857142858,1
841.0,C4B4,13.88596667835866,0.013950892857142858,1
841.0,C4C3,13.274650487763552,0.041852678571428575,3
841.0,C4D4,13.032242642407907,0.027901785714285716,2
841.0,D0C0,13.89,0.0,0
841.0,D0D1,11.848730492990939,0.027901785714285716,2
841.0,D0E0,13.89,0.0,0
841.0,D1C1,11.04700750297556,0.027901785714285716,2
841.0,D1D0,13.89,0.010227493184960445,0
841.0,D1D2,13.89,0.0,0
841.0,D1E1,14.745545965007347,0.013950892857142858,1
841.0,D2C2,13.89,0.0,0
841.0,D2D1,12.837576928336453,0.013950892857142858,1
841.0,D2D3,13.89,0.0,0
841.0,D2E2,13.819210183024406,0.033482142857142856,1
841.0,D3C3,13.89,0.0,0
841.0,D3D2,13.757585669192274,0.013950892857142858,1
841.0,D3D4,13.89,0.0,0
841.0,D3E3,13.89,0.0,0
841.0,D4C4,13.89,0.0,0
841.0,D4D3,9.7456300092371,0.013950892857142858,1
841.0,D4E4,13.297772914022666,0.013646288209606987,1
841.0,E0D0,13.89,0.0,0
841.0,E0E1,13.794130495450824,0.013646288209606987,1
841.0,E1D1,10.837217649472878,0.041962641870040125,1
841.0,E1E0,13.89,0.0,0
841.0,E1E2,13.89,0.0,0
841.0,E2D2,8.503308526043874,0.027901785714285716,2
841.0,E2E1,13.89,0.0,0
841.0,E2E3,13.89,0.0,0
841.0,E3D3,13.89,0.0,0
841.0,E3E2,13.89,0.0,0
841.0,E3E4,13.89,0.0,0
841.0,E4D4,13.877496330589302,0.013646288209606987,1
841.0,E4E3,13.89,0.0,0
871.0,A0A1,13.89,0.0,0
871.0,A0B0,13.89,0.0,0
871.0,A1A0,13.607371036285297,0.010351123043504004,1
871.0,A1A2,12.368212499311195,0.013950892857142858,1
871.0,A1B1,13.89,0.0,0
871.0,A2A1,13.89,0.0,0
871.0,A2A3,13.89,0.0,0
871.0,A2B2,13.099240757630806,0.027901785714285716,2
871.0,A3A2,13.89,0.0,0
871.0,A3A4,13.89,0.0,0
871.0,A3B3,13.89,0.0,0
871.0,A4A3,9.06765372913098,0.013646288209606987,1
871.0,A4B4,13.89,0.0,0
871.0,B0A0,13.89,0.0,0
871.0,B0B1,13.89,0.0,0
871.0,B0C0,13.12419961283108,0.013950892857142858,1
871.0,B1A1,13.89,0.0,0
871.0,B1B0,13.89,0.0,0
871.0,B1B2,13.89,0.0,0
871.0,B1C1,9.293105750220697,0.013950892857142858,1
871.0,B2A2,13.89,0.0,0
871.0,B2B1,13.89,0.0,0
871.0,B2B3,13.89,0.0,0
871.0,B2C2,10.68667366331676,0.013950892857142858,1
871.0,B3A3,13.89,0.0,0
871.0,B3B2,11.86327949543275,0.013950892857142858,1
871.0,B3B4,14.23134300058554,0.013950892857142858,1
871.0,B3C3,11.920802647264338,0.013950892857142858,1
871.0,B4A4,13.796519604030376,0.013646288209606987,1
871.0,B4B3,13.89,0.0,0
871.0,B4C4,13.89,0.0,0
871.0,C0B0,13.89,0.0,0
871.0,C0C1,13.89,0.0,0
871.0,C0D0,13.89,0.0,0
871.0,C1B1,13.89,0.0,0
871.0,C1C0,13.89,0.0,0
871.0,C1C2,13.89,0.0,0
871.0,C1D1,13.89,0.0,0
871.0,C2B2,13.89,0.0,0
871.0,C2C1,12.40052457421882,0.027901785714285716,2
871.0,C2C3,13.89,0.0,0
871.0,C2D2,13.89,0.0,0
871.0,C3B3,13.89,0.0,0
871.0,C3C2,10.730019401375738,0.027901785714285716,2
871.0,C3C4,13.89,0.0,0
871.0,C3D3,6.945,0.033482142857142856,1
871.0,C4B4,13.89,0.0,0
871.0,C4C3,13.323737572248628,0.027901785714285716,2
871.0,C4D4,13.748063358360866,0.013950892857142858,1
871.0,D0C0,13.89,0.0,0
871.0,D0D1,13.104968695405722,0.013950892857142858,1
871.0,D0E0,13.89,0.0,0
871.0,D1C1,13.954930251047452,0.027901785714285716,2
871.0,D1D0,9.64073468842583,0.013950892857142858,1
871.0,D1D2,8.793904281529553,0.027901785714285716,2
871.0,D1E1,8.450338422638985,0.04743303571428572,2
871.0,D2C2,11.985237295136303,0.027901785714285716,2
871.0,D2D1,13.89,0.0,0
871.0,D2D3,13.89,0.0,0
871.0,D2E2,13.64237699012076,0.013950892857142858,1
871.0,D3C3,13.89,0.0,0
871.0,D3D2,12.373752334689227,0.013950892857142858,1
871.0,D3D4,13.89,0.0,0
871.0,D3E3,13.89,0.0,0
871.0,D4C4,13.89,0.0,0
871.0,D4D3,13.89,0.0,0
871.0,D4E4,11.332595264482968,0.013646288209606987,1
871.0,E0D0,13.89,0.0,0
871.0,E0E1,15.18765706122815,0.013646288209606987,1
871.0,E1D1,11.986177982044481,0.04743303571428571,2
871.0,E1E0,13.89,0.0,0
871.0,E1E2,13.89,0.0,0
871.0,E2D2,13.89,0.0,0
871.0,E2E1,13.799565724711865,0.033482142857142856,1
871.0,E2E3,13.36697684644432,0.013950892857142858,1
871.0,E3D3,13.89,0.0,0
871.0,E3E2,13.89,0.0,0
871.0,E3E4,13.64837845983915,0.03275109170305677,1
871.0,E4D4,13.89,0.0,0
871.0,E4E3,9.900394049297635,0.013646288209606987,1
901.0,A0A1,12.770144769611946,0.027292576419213975,2
901.0,A0B0,13.828338172725164,0.013646288209606987,1
901.0,A1A0,13.89,0.0,0
901.0,A1A2,13.89,0.0,0
901.0,A1B1,13.89,0.0,0
901.0,A2A1,13.89,0.0,0
901.0,A2A3,14.701926801991368,0.013950892857142858,1
901.0,A2B2,13.89,0.0,0
901.0,A3A2,13.916072891431234,0.013950892857142858,1
901.0,A3A4,13.89,0.0,0
901.0,A3B3,8.489005620622432,0.018900430601156957,2
901.0,A4A3,14.051875635661045,0.013646288209606987,1
901.0,A4B4,13.478258176234249,0.013646288209606987,1
901.0,B0A0,13.89,0.0,0
901.0,B0B1,13.89,0.0,0
901.0,B0C0,12.749995439026971,0.013950892857142858,1
901.0,B1A1,11.968420058608004,0.003399665064375507,1
901.0,B1B0,13.759928706008331,0.013950892857142858,1
901.0,B1B2,10.729894975013238,0.013950892857142858,1
901.0,B1C1,13.251017432177775,0.013950892857142858,1
901.0,B2A2,14.316646167685898,0.013950892857142858,1
901.0,B2B1,13.89,0.0,0
901.0,B2B3,13.89,0.0,0
901.0,B2C2,13.89,0.0,0
901.0,B3A3,13.89,0.0,0
901.0,B3B2,11.260417154563784,0.006665174734682977,1
901.0,B3B4,13.89,0.0,0
901.0,B3C3,12.836179949280806,0.013950892857142858,1
901.0,B4A4,13.89,0.0,0
901.0,B4B3,13.89,0.0,0
901.0,B4C4,13.89,0.0,0
901.0,C0B0,13.89,0.0,0
901.0,C0C1,12.7512510536097,0.013950892857142858,1
901.0,C0D0,13.89,0.0,0
901.0,C1B1,13.89,0.0,0
901.0,C1C0,13.89,0.0,0
901.0,C1C2,8.003672199064566,0.01752016358605647,2
901.0,C1D1,10.460362430136348,0.008760357823126475,1
901.0,C2B2,9.122634010351824,0.027901785714285716,2
901.0,C2C1,12.746320136092104,0.027901785714285716,2
901.0,C2C3,13.89,0.0,0
901.0,C2D2,13.89,0.0,0
901.0,C3B3,13.89,0.0,0
901.0,C3C2,13.89,0.0,0
901.0,C3C4,13.89,0.0,0
901.0,C3D3,8.894774844187777,0.013950892857142858,1
901.0,C4B4,13.89,0.0,0
901.0,C4C3,13.89,0.0,0
901.0,C4D4,13.89,0.0,0
901.0,D0C0,13.89,0.0,0
901.0,D0D1,13.89,0.0,0
901.0,D0E0,14.429696992020673,0.013646288209606987,1
901.0,D1C1,5.436301450742832,0.08086732712754477,2
901.0,D1D0,13.89,0.0,0
901.0,D1D2,12.456424263375808,0.033482142857142856,1
901.0,D1E1,13.498510315158573,0.013950892857142858,1
901.0,D2C2,14.632729249186319,0.013950892857142858,1
901.0,D2D1,13.89,0.0,0
901.0,D2D3,13.89,0.0,0
901.0,D2E2,13.89,0.0,0
901.0,D3C3,13.89,0.0,0
901.0,D3D2,13.89,0.0,0
901.0,D3D4,13.239967652167113,0.013950892857142858,1
901.0,D3E3,13.770375144816935,0.033482142857142856,1
901.0,D4C4,13.89,0.0,0
901.0,D4D3,13.89,0.0,0
901.0,D4E4,13.89,0.0,0
901.0,E0D0,13.89,0.0,0
901.0,E0E1,13.89,0.0,0
901.0,E1D1,13.89,0.0,0
901.0,E1E0,13.89,0.0,0
901.0,E1E2,12.598790554372313,0.04743303571428572,2
901.0,E2D2,12.553215511809622,0.013950892857142858,1
901.0,E2E1,13.89,0.0,0
901.0,E2E3,13.89,0.0,0
901.0,E3D3,13.89,0.0,0
901.0,E3E2,13.89,0.0,0
901.0,E3E4,13.89,0.0,0
901.0,E4D4,13.89,0.0,0
901.0,E4E3,6.945,0.013646288209606987,1
931.0,A0A1,13.89,0.0,0
931.0,A0B0,13.89,0.0,0
931.0,A1A0,13.89,0.0,0
931.0,A1A2,13.89,0.0,0
931.0,A1B1,14.290025398740385,0.013950892857142858,1
931.0,A2A1,13.89,0.0,0
931.0,A2A3,12.641814782010995,0.041852678571428575,3
931.0,A2B2,13.89,0.0,0
931.0,A3A2,13.89,0.0,0
931.0,A3A4,13.89,0.0,0
931.0,A3B3,13.89,0.0,0
931.0,A4A3,13.89,0.0,0
931.0,A4B4,13.864405012561903,0.013646288209606987,1
931.0,B0A0,13.89,0.0,0
931.0,B0B1,11.33038851756822,0.013950892857142858,1
931.0,B0C0,13.89,0.0,0
931.0,B1A1,13.89,0.0,0
931.0,B1B0,13.89,0.0,0
931.0,B1B2,13.938251741858311,0.013950892857142858,1
931.0,B1C1,13.89,0.0,0
